conceptId,conceptName,vocabularyId,domainId,standardConcept,conceptInSet,recordCount,databaseCount,descendantRecordCount,descendantDatabaseCount
44784340,Monoarthritis of elbow,SNOMED,Condition,S,Not included - recommended via source,6221,11,6221,11
44784340,Monoarthritis of elbow,SNOMED,Condition,S,Not included - descendant,6221,11,6221,11
44784340,Monoarthritis of elbow,SNOMED,Condition,S,Not included - recommended via standard,6221,11,6221,11
439350,Post-dysenteric reactive arthropathy of the pelvic region and thigh,SNOMED,Condition,S,Not included - recommended via standard,6197,12,6197,12
439350,Post-dysenteric reactive arthropathy of the pelvic region and thigh,SNOMED,Condition,S,Not included - descendant,6197,12,6197,12
4083698,Osteoarthritis of subtalar joint,SNOMED,Condition,S,Not included - recommended via standard,5370,3,6123,3
4083698,Osteoarthritis of subtalar joint,SNOMED,Condition,S,Not included - descendant,5370,3,6123,3
4269880,Rheumatoid arteritis,SNOMED,Condition,S,Not included - descendant,6114,3,6114,3
80797,"Chondrocalcinosis due to dicalcium phosphate crystals, of the hand",SNOMED,Condition,S,Not included - descendant,6113,12,6113,12
40485935,Assessment using rheumatoid arthritis work instability scale,SNOMED,Procedure,S,Not included - recommended via standard,6070,1,6070,1
4166049,Infrapatellar bursitis,SNOMED,Condition,S,Not included - descendant,4394,4,6056,4
44802283,Assessment of rheumatoid arthritis using disease activity score 28 joint count,SNOMED,Procedure,S,Not included - recommended via standard,5431,1,5431,1
44802282,Assessment of rheumatoid arthritis using disease activity score - original,SNOMED,Procedure,S,Not included - recommended via standard,5428,1,5428,1
4066958,Post-dysenteric reactive arthropathy of multiple sites,SNOMED,Condition,S,Not included - recommended via standard,5421,11,5421,11
4066958,Post-dysenteric reactive arthropathy of multiple sites,SNOMED,Condition,S,Not included - descendant,5421,11,5421,11
4065479,Reactive arthropathy of wrist,SNOMED,Condition,S,Not included - descendant,5376,13,5376,13
4067301,Reactive arthropathy of ankle,SNOMED,Condition,S,Not included - descendant,5317,11,5317,11
76499,"Chondrocalcinosis due to pyrophosphate crystals, of the shoulder region",SNOMED,Condition,S,Not included - descendant,4937,13,4937,13
45765978,Osteoarthritis of midfoot,SNOMED,Condition,S,Not included - recommended via standard,4355,2,4868,2
45765978,Osteoarthritis of midfoot,SNOMED,Condition,S,Not included - descendant,4355,2,4868,2
46270420,Chronic tophaceous gout of hand due to renal impairment,SNOMED,Condition,S,Not included - descendant,4859,11,4859,11
46273523,Primary chronic gout without tophus of shoulder,SNOMED,Condition,S,Not included - descendant,4831,11,4831,11
46270461,Gout of wrist caused by drug,SNOMED,Condition,S,Not included - descendant,3911,12,4811,12
72984,Post-dysenteric reactive arthropathy of the shoulder region,SNOMED,Condition,S,Not included - descendant,4760,12,4760,12
72984,Post-dysenteric reactive arthropathy of the shoulder region,SNOMED,Condition,S,Not included - recommended via standard,4760,12,4760,12
77353,"Chondrocalcinosis due to pyrophosphate crystals, of the ankle and foot",SNOMED,Condition,S,Not included - descendant,4751,13,4751,13
42537576,Osteoarthritis of joint of left ankle and/or foot,SNOMED,Condition,S,Not included - descendant,147,1,4604,2
46270412,Gout of shoulder due to renal impairment,SNOMED,Condition,S,Not included - descendant,3957,10,4557,11
77632,"Chondrocalcinosis due to dicalcium phosphate crystals, of the shoulder region",SNOMED,Condition,S,Not included - descendant,4434,12,4434,12
4058299,H/O: rheumatoid arthritis,SNOMED,Observation,S,Not included - recommended via standard,4394,3,4394,3
4174268,Subacute arthritis,SNOMED,Condition,S,Not included - descendant,4090,3,4390,3
4174268,Subacute arthritis,SNOMED,Condition,S,Not included - recommended via standard,4090,3,4390,3
36713101,Osteoarthritis of joint of right ankle and/or foot,SNOMED,Condition,S,Not included - descendant,756,2,4286,2
36713101,Osteoarthritis of joint of right ankle and/or foot,SNOMED,Condition,S,Not included - recommended via standard,756,2,4286,2
46270454,Gout of elbow caused by drug,SNOMED,Condition,S,Not included - descendant,3171,11,4242,12
73550,Crystal arthropathy of elbow,SNOMED,Condition,S,Not included - recommended via source,4062,12,4062,12
73550,Crystal arthropathy of elbow,SNOMED,Condition,S,Not included - recommended via standard,4062,12,4062,12
73550,Crystal arthropathy of elbow,SNOMED,Condition,S,Not included - descendant,4062,12,4062,12
4116769,"Post-traumatic coxarthrosis, bilateral",SNOMED,Condition,S,Not included - descendant,3918,7,3918,7
4067299,Reactive arthropathy of elbow,SNOMED,Condition,S,Not included - descendant,3646,12,3646,12
77633,"Chondrocalcinosis due to dicalcium phosphate crystals, of the ankle and foot",SNOMED,Condition,S,Not included - descendant,3639,12,3639,12
2102817,"Initial examination of the involved joint(s) (includes visual inspection, palpation, range of motion) (OA) [Instructions: Report only for initial osteoarthritis visit or for visits for new joint involvement]",CPT4,Observation,S,Not included - recommended via standard,3630,6,3630,6
74120,Arthropathy of the shoulder region associated with helminthiasis,SNOMED,Condition,S,Not included - descendant,3559,11,3559,11
42535491,Chondromalacia of left patella,SNOMED,Condition,S,Not included - descendant,3530,2,3530,2
37017534,Osteoarthritis of lumbar spinal facet joint,SNOMED,Condition,S,Not included - descendant,3362,2,3362,2
37017534,Osteoarthritis of lumbar spinal facet joint,SNOMED,Condition,S,Not included - recommended via standard,3362,2,3362,2
4050930,FH: Rheumatoid arthritis,SNOMED,Observation,S,Not included - recommended via standard,3236,3,3236,3
4167092,Arthritis/arthrosis,SNOMED,Condition,S,Not included - recommended via standard,3197,2,3197,2
37108610,Arthritis of first carpometacarpal joint of left hand,SNOMED,Condition,S,Not included - descendant,2657,1,3138,1
37108610,Arthritis of first carpometacarpal joint of left hand,SNOMED,Condition,S,Not included - recommended via standard,2657,1,3138,1
46270435,Chronic tophaceous gout of ankle and/or foot caused by drug,SNOMED,Condition,S,Not included - descendant,3120,11,3120,11
37117101,Bursitis of right knee,SNOMED,Condition,S,Not included - descendant,512,1,3096,2
433844,"Chondrocalcinosis due to pyrophosphate crystals, of the pelvic region and thigh",SNOMED,Condition,S,Not included - descendant,2922,12,2922,12
4114444,Flare of rheumatoid arthritis,SNOMED,Condition,S,Not included - recommended via standard,2920,3,2920,3
4114444,Flare of rheumatoid arthritis,SNOMED,Condition,S,Not included - descendant,2920,3,2920,3
37108652,Bursitis of left knee,SNOMED,Condition,S,Not included - descendant,573,1,2902,2
37108613,Arthritis of left foot,SNOMED,Condition,S,Not included - descendant,1374,1,2681,2
37108613,Arthritis of left foot,SNOMED,Condition,S,Not included - recommended via standard,1374,1,2681,2
4116143,Arthropathy in Crohn's disease,SNOMED,Condition,S,Not included - descendant,1849,4,2671,4
81373,Post-dysenteric reactive arthropathy of the ankle and/or foot,SNOMED,Condition,S,Not included - recommended via standard,2628,12,2628,12
81373,Post-dysenteric reactive arthropathy of the ankle and/or foot,SNOMED,Condition,S,Not included - descendant,2628,12,2628,12
46273541,Gout of vertebra due to renal impairment,SNOMED,Condition,S,Not included - descendant,980,9,2602,9
46270466,Gout of hip due to renal impairment,SNOMED,Condition,S,Not included - descendant,1694,9,2594,9
4179378,Rheumatoid arthritis of foot,SNOMED,Condition,S,Not included - descendant,2373,2,2573,2
4179378,Rheumatoid arthritis of foot,SNOMED,Condition,S,Not included - recommended via standard,2373,2,2573,2
4083684,Undifferentiated inflammatory oligoarthritis,SNOMED,Condition,S,Not included - descendant,1432,2,2569,2
4083684,Undifferentiated inflammatory oligoarthritis,SNOMED,Condition,S,Not included - recommended via standard,1432,2,2569,2
36712697,Osteoarthritis of left foot,SNOMED,Condition,S,Not included - descendant,1787,1,2531,1
36712697,Osteoarthritis of left foot,SNOMED,Condition,S,Not included - recommended via standard,1787,1,2531,1
46270459,Gout of shoulder caused by drug,SNOMED,Condition,S,Not included - descendant,2109,10,2509,10
36712696,Osteoarthritis of right foot,SNOMED,Condition,S,Not included - recommended via standard,1668,1,2498,1
36712696,Osteoarthritis of right foot,SNOMED,Condition,S,Not included - descendant,1668,1,2498,1
37108611,Arthritis of first carpometacarpal joint of right hand,SNOMED,Condition,S,Not included - descendant,2006,1,2487,1
37108611,Arthritis of first carpometacarpal joint of right hand,SNOMED,Condition,S,Not included - recommended via standard,2006,1,2487,1
4035442,Osteoarthritis of first metatarsophalangeal joint,SNOMED,Condition,S,Not included - descendant,1865,2,2486,2
4035442,Osteoarthritis of first metatarsophalangeal joint,SNOMED,Condition,S,Not included - recommended via standard,1865,2,2486,2
37117139,Arthritis of right foot,SNOMED,Condition,S,Not included - recommended via standard,1234,1,2486,1
37117139,Arthritis of right foot,SNOMED,Condition,S,Not included - descendant,1234,1,2486,1
46270456,Gout of hip caused by drug,SNOMED,Condition,S,Not included - descendant,1368,9,2484,9
46270424,Chronic tophaceous gout of knee due to renal impairment,SNOMED,Condition,S,Not included - descendant,2450,11,2450,11
46273639,Primary chronic gout without tophus of hip,SNOMED,Condition,S,Not included - descendant,2441,10,2441,10
3019773,XR Hand Arthritis,LOINC,Measurement,S,Not included - recommended via standard,2326,2,2326,2
37108614,Arthritis of right ankle,SNOMED,Condition,S,Not included - descendant,1440,1,2307,1
37108614,Arthritis of right ankle,SNOMED,Condition,S,Not included - recommended via standard,1440,1,2307,1
4117097,Generalized arthritis,SNOMED,Condition,S,Not included - recommended via standard,2240,3,2240,3
4117097,Generalized arthritis,SNOMED,Condition,S,Not included - descendant,2240,3,2240,3
36713102,Osteoarthritis of joint of right hand,SNOMED,Condition,S,Not included - recommended via standard,1675,2,2194,2
36713102,Osteoarthritis of joint of right hand,SNOMED,Condition,S,Not included - descendant,1675,2,2194,2
37108612,Arthritis of left ankle,SNOMED,Condition,S,Not included - descendant,1260,1,2163,1
37108612,Arthritis of left ankle,SNOMED,Condition,S,Not included - recommended via standard,1260,1,2163,1
4143345,Liposynovitis prepatellaris,SNOMED,Condition,S,Not included - descendant,2094,2,2094,2
4114911,Gouty arthritis of the hand,SNOMED,Condition,S,Not included - descendant,2026,3,2026,3
4114911,Gouty arthritis of the hand,SNOMED,Condition,S,Not included - recommended via standard,2026,3,2026,3
76778,Arthropathy in Behcet's syndrome of the pelvic region and thigh,SNOMED,Condition,S,Not included - descendant,2007,12,2007,12
76778,Arthropathy in Behcet's syndrome of the pelvic region and thigh,SNOMED,Condition,S,Not included - recommended via standard,2007,12,2007,12
76778,Arthropathy in Behcet's syndrome of the pelvic region and thigh,SNOMED,Condition,S,Not included - recommended via source,2007,12,2007,12
4066603,Lumbosacral spondylosis with myelopathy,SNOMED,Condition,S,Not included - descendant,1806,2,2006,2
75619,Post-dysenteric reactive arthropathy of the hand,SNOMED,Condition,S,Not included - recommended via standard,1952,12,1952,12
75619,Post-dysenteric reactive arthropathy of the hand,SNOMED,Condition,S,Not included - descendant,1952,12,1952,12
36717301,Osteoarthritis of joint of left ankle,SNOMED,Condition,S,Not included - descendant,1626,2,1926,2
36717301,Osteoarthritis of joint of left ankle,SNOMED,Condition,S,Not included - recommended via standard,1626,2,1926,2
37108770,Osteoarthritis of left patellofemoral joint,SNOMED,Condition,S,Not included - recommended via standard,1481,1,1898,1
37108770,Osteoarthritis of left patellofemoral joint,SNOMED,Condition,S,Not included - descendant,1481,1,1898,1
4116445,Rheumatoid arthritis of ankle,SNOMED,Condition,S,Not included - recommended via standard,1814,3,1814,3
4116445,Rheumatoid arthritis of ankle,SNOMED,Condition,S,Not included - descendant,1814,3,1814,3
4045508,Rheumatoid arthritis nuclear antibody assay,SNOMED,Measurement,S,Not included - recommended via standard,1811,1,1811,1
4344512,Suprapatellar bursitis,SNOMED,Condition,S,Not included - descendant,1592,3,1792,3
74720,Arthropathy in Behcet's syndrome of the ankle and/or foot,SNOMED,Condition,S,Not included - recommended via source,1670,12,1770,12
74720,Arthropathy in Behcet's syndrome of the ankle and/or foot,SNOMED,Condition,S,Not included - descendant,1670,12,1770,12
74720,Arthropathy in Behcet's syndrome of the ankle and/or foot,SNOMED,Condition,S,Not included - recommended via standard,1670,12,1770,12
46270418,Chronic tophaceous gout of elbow due to renal impairment,SNOMED,Condition,S,Not included - descendant,1763,10,1763,10
4030552,Rheumatic joint disease,SNOMED,Condition,S,Not included - descendant,1263,3,1763,3
4178931,Degenerative tear of triangular fibrocartilage complex of wrist,SNOMED,Condition,S,Not included - descendant,1455,2,1741,2
37117087,Osteoarthritis of right patellofemoral joint,SNOMED,Condition,S,Not included - descendant,1322,1,1739,1
37117087,Osteoarthritis of right patellofemoral joint,SNOMED,Condition,S,Not included - recommended via standard,1322,1,1739,1
36713098,Osteoarthritis of joint of left hand,SNOMED,Condition,S,Not included - recommended via standard,1218,2,1737,2
36713098,Osteoarthritis of joint of left hand,SNOMED,Condition,S,Not included - descendant,1218,2,1737,2
45757270,Sporotrichosis arthritis,SNOMED,Condition,S,Not included - descendant,1705,9,1705,9
45757270,Sporotrichosis arthritis,SNOMED,Condition,S,Not included - recommended via standard,1705,9,1705,9
45757270,Sporotrichosis arthritis,SNOMED,Condition,S,Not included - recommended via source,1705,9,1705,9
37108651,Pes anserinus bursitis of right knee,SNOMED,Condition,S,Not included - descendant,1543,1,1697,1
45763783,Secondary osteoarthritis of ankle,SNOMED,Condition,S,Not included - recommended via standard,1045,2,1668,2
45763783,Secondary osteoarthritis of ankle,SNOMED,Condition,S,Not included - descendant,1045,2,1668,2
433281,"Chondrocalcinosis due to dicalcium phosphate crystals, of the pelvic region and thigh",SNOMED,Condition,S,Not included - descendant,1651,12,1651,12
37109064,Arthritis of facet joint of cervical spine,SNOMED,Condition,S,Not included - descendant,1451,1,1651,2
37109064,Arthritis of facet joint of cervical spine,SNOMED,Condition,S,Not included - recommended via standard,1451,1,1651,2
4181453,Kashin-Beck disease of spine,SNOMED,Condition,S,Not included - descendant,1647,11,1647,11
81656,Arthropathy in Behcet's syndrome of the shoulder region,SNOMED,Condition,S,Not included - descendant,1641,12,1641,12
81656,Arthropathy in Behcet's syndrome of the shoulder region,SNOMED,Condition,S,Not included - recommended via standard,1641,12,1641,12
81656,Arthropathy in Behcet's syndrome of the shoulder region,SNOMED,Condition,S,Not included - recommended via source,1641,12,1641,12
37108653,Pes anserinus bursitis of left knee,SNOMED,Condition,S,Not included - descendant,1463,1,1617,1
4200420,Spinal arthritis deformans,SNOMED,Condition,S,Not included - descendant,1612,2,1612,2
4200420,Spinal arthritis deformans,SNOMED,Condition,S,Not included - recommended via standard,1612,2,1612,2
81100,Arthropathy in Behcet's syndrome of the hand,SNOMED,Condition,S,Not included - recommended via source,1600,12,1600,12
81100,Arthropathy in Behcet's syndrome of the hand,SNOMED,Condition,S,Not included - descendant,1600,12,1600,12
81100,Arthropathy in Behcet's syndrome of the hand,SNOMED,Condition,S,Not included - recommended via standard,1600,12,1600,12
4009504,Migratory polyarthritis,SNOMED,Condition,S,Not included - descendant,1579,3,1579,3
4009504,Migratory polyarthritis,SNOMED,Condition,S,Not included - recommended via standard,1579,3,1579,3
36713104,Osteoarthritis of joint of right wrist,SNOMED,Condition,S,Not included - recommended via standard,1293,2,1562,2
36713104,Osteoarthritis of joint of right wrist,SNOMED,Condition,S,Not included - descendant,1293,2,1562,2
4094226,Acute infective arthritis,SNOMED,Condition,S,Not included - descendant,200,2,1539,2
46270444,Chronic tophaceous gout of multiple sites caused by drug,SNOMED,Condition,S,Not included - descendant,1536,10,1536,10
4116007,Gouty arthritis of the shoulder region,SNOMED,Condition,S,Not included - recommended via standard,1524,10,1524,10
4116007,Gouty arthritis of the shoulder region,SNOMED,Condition,S,Not included - descendant,1524,10,1524,10
42708621,aspirin 1000 MG / caffeine 65 MG Oral Powder [BC Arthritis],RxNorm,Drug,S,Not included - recommended via source,1501,3,1501,3
42708621,aspirin 1000 MG / caffeine 65 MG Oral Powder [BC Arthritis],RxNorm,Drug,S,Not included - recommended via standard,1501,3,1501,3
4274658,Subpatellar bursitis,SNOMED,Condition,S,Not included - descendant,1262,2,1462,2
4181963,Degeneration of internal semilunar cartilage,SNOMED,Condition,S,Not included - descendant,1395,2,1395,2
4115522,"Post-traumatic arthrosis of first carpometacarpal joints, bilateral",SNOMED,Condition,S,Not included - descendant,1367,6,1367,6
4327181,Interphalangeal osteoarthritis,SNOMED,Condition,S,Not included - recommended via standard,606,2,1366,3
4327181,Interphalangeal osteoarthritis,SNOMED,Condition,S,Not included - descendant,606,2,1366,3
36713100,Osteoarthritis of joint of left wrist,SNOMED,Condition,S,Not included - descendant,1103,2,1320,2
36713100,Osteoarthritis of joint of left wrist,SNOMED,Condition,S,Not included - recommended via standard,1103,2,1320,2
40235630,camphor 110 MG/ML / menthol 110 MG/ML Topical Cream,RxNorm,Drug,S,Not included - recommended via source,1317,6,1317,6
46270431,Chronic tophaceous gout of wrist due to renal impairment,SNOMED,Condition,S,Not included - descendant,1306,9,1306,9
4344390,Intervertebral disk calcification,SNOMED,Condition,S,Not included - descendant,800,8,1300,9
46270438,Chronic tophaceous gout of hand caused by drug,SNOMED,Condition,S,Not included - descendant,1236,10,1236,10
37108607,Arthritis of right wrist,SNOMED,Condition,S,Not included - recommended via standard,1033,1,1233,1
37108607,Arthritis of right wrist,SNOMED,Condition,S,Not included - descendant,1033,1,1233,1
72400,Arthropathy of the pelvic region and thigh associated with helminthiasis,SNOMED,Condition,S,Not included - descendant,1183,11,1183,11
4079737,Synovitis of elbow,SNOMED,Condition,S,Not included - descendant,1182,2,1182,2
37108602,Arthritis of left glenohumeral joint,SNOMED,Condition,S,Not included - recommended via standard,1082,1,1182,1
37108602,Arthritis of left glenohumeral joint,SNOMED,Condition,S,Not included - descendant,1082,1,1182,1
4233223,Juvenile osteochondrosis of head of metacarpals,SNOMED,Condition,S,Not included - descendant,1174,10,1174,10
4132811,"Juvenile idiopathic arthritis, oligoarthritis",SNOMED,Condition,S,Not included - recommended via standard,672,2,1137,2
4132811,"Juvenile idiopathic arthritis, oligoarthritis",SNOMED,Condition,S,Not included - descendant,672,2,1137,2
46270474,Primary chronic gout without tophus of vertebra,SNOMED,Condition,S,Not included - descendant,1099,9,1099,9
37395590,Rheumatoid lung disease with rheumatoid arthritis,SNOMED,Condition,S,Not included - recommended via standard,1097,5,1097,5
37395590,Rheumatoid lung disease with rheumatoid arthritis,SNOMED,Condition,S,Not included - descendant,1097,5,1097,5
37395590,Rheumatoid lung disease with rheumatoid arthritis,SNOMED,Condition,S,Not included - recommended via source,1097,5,1097,5
4302891,Stickler syndrome,SNOMED,Condition,S,Not included - descendant,1074,2,1074,2
46270436,Chronic tophaceous gout of elbow caused by drug,SNOMED,Condition,S,Not included - descendant,1071,10,1071,10
4079742,Pyrophosphate arthritis,SNOMED,Condition,S,Not included - descendant,964,2,1064,2
4079742,Pyrophosphate arthritis,SNOMED,Condition,S,Not included - recommended via standard,964,2,1064,2
45767598,Charcot arthropathy of forefoot,SNOMED,Condition,S,Not included - descendant,1063,2,1063,2
80801,Arthropathy of the hand associated with helminthiasis,SNOMED,Condition,S,Not included - descendant,1062,10,1062,10
4301698,Osteochondritis of the talus,SNOMED,Condition,S,Not included - descendant,1062,2,1062,2
40483306,Remitting seronegative symmetrical synovitis with pitting edema,SNOMED,Condition,S,Not included - descendant,1057,3,1057,3
37108605,Arthritis of left elbow,SNOMED,Condition,S,Not included - descendant,253,1,1040,3
4077425,Acute bacterial arthritis,SNOMED,Condition,S,Not included - descendant,356,2,1039,2
37109101,Osteoarthritis of joint right ankle,SNOMED,Condition,S,Not included - descendant,832,1,1032,1
37109101,Osteoarthritis of joint right ankle,SNOMED,Condition,S,Not included - recommended via standard,832,1,1032,1
40760096,Rheumatoid arthritis nuclear Ab [Titer] in Serum by Immunofluorescence,LOINC,Measurement,S,Not included - recommended via standard,1028,4,1028,4
46270460,Gout of vertebra caused by drug,SNOMED,Condition,S,Not included - descendant,820,8,1020,8
46270440,Chronic tophaceous gout of hip caused by drug,SNOMED,Condition,S,Not included - descendant,1016,7,1016,7
4079974,Parvo virus arthritis,SNOMED,Condition,S,Not included - recommended via standard,1008,2,1008,2
4079974,Parvo virus arthritis,SNOMED,Condition,S,Not included - descendant,1008,2,1008,2
4116009,Gouty arthritis of multiple sites,SNOMED,Condition,S,Not included - descendant,995,2,995,2
4116009,Gouty arthritis of multiple sites,SNOMED,Condition,S,Not included - recommended via standard,995,2,995,2
40487917,Heterotopic ossification of joint,SNOMED,Condition,S,Not included - descendant,100,1,979,2
4232793,Mumps arthritis,SNOMED,Condition,S,Not included - recommended via source,950,8,950,8
4232793,Mumps arthritis,SNOMED,Condition,S,Not included - descendant,950,8,950,8
4232793,Mumps arthritis,SNOMED,Condition,S,Not included - recommended via standard,950,8,950,8
46270428,Chronic gout of vertebra without tophus due to renal impairment,SNOMED,Condition,S,Not included - descendant,922,9,922,9
37108883,Degenerative rupture of medial meniscus of left knee,SNOMED,Condition,S,Not included - descendant,819,1,919,1
4079733,Juvenile psoriatic arthritis,SNOMED,Condition,S,Not included - descendant,418,3,918,5
37108751,Arthritis of finger of right hand,SNOMED,Condition,S,Not included - descendant,533,1,892,1
37108751,Arthritis of finger of right hand,SNOMED,Condition,S,Not included - recommended via standard,533,1,892,1
4145016,Juvenile osteochondritis of the hip and pelvis,SNOMED,Condition,S,Not included - descendant,787,4,887,4
37108650,Patellar bursitis of right knee,SNOMED,Condition,S,Not included - descendant,387,1,887,2
4158412,Acute suppurative arthritis,SNOMED,Condition,S,Not included - descendant,200,2,883,2
37110374,Ossification of spinal ligament,SNOMED,Condition,S,Not included - descendant,100,1,879,2
37108884,Degenerative rupture of medial meniscus of right knee,SNOMED,Condition,S,Not included - descendant,775,1,875,1
37108606,Arthritis of left wrist,SNOMED,Condition,S,Not included - descendant,746,1,846,1
37108606,Arthritis of left wrist,SNOMED,Condition,S,Not included - recommended via standard,746,1,846,1
4173164,Osteochondritis of metatarsal,SNOMED,Condition,S,Not included - descendant,100,1,826,2
4257971,Chronic arthritis of juvenile onset,SNOMED,Condition,S,Not included - recommended via standard,825,8,825,8
4257971,Chronic arthritis of juvenile onset,SNOMED,Condition,S,Not included - descendant,825,8,825,8
46270442,Chronic tophaceous gout of knee caused by drug,SNOMED,Condition,S,Not included - descendant,820,8,820,8
46270452,Chronic tophaceous gout of wrist caused by drug,SNOMED,Condition,S,Not included - descendant,800,8,800,8
46270422,Chronic tophaceous gout of hip due to renal impairment,SNOMED,Condition,S,Not included - descendant,800,8,800,8
4004615,Iselin's disease,SNOMED,Condition,S,Not included - descendant,726,2,726,2
36717302,Osteoarthritis of joint of right elbow,SNOMED,Condition,S,Not included - descendant,423,2,723,2
42539290,Patellar bursitis of left knee,SNOMED,Condition,S,Not included - descendant,212,1,712,2
37108750,Arthritis of finger of left hand,SNOMED,Condition,S,Not included - descendant,347,1,706,1
2617600,Clinician documented that symptomatic osteoarthritis patient was not an eligible candidate for annual assessment of function and pain measure,HCPCS,Observation,S,Not included - recommended via standard,700,7,700,7
46273508,Chronic tophaceous gout of vertebra due to renal impairment,SNOMED,Condition,S,Not included - descendant,700,7,700,7
42899791,Rhododendron aureum leaf extract,RxNorm,Drug,S,Not included - recommended via source,100,1,700,2
4154437,Intercritical gout,SNOMED,Condition,S,Not included - descendant,689,2,689,2
4160643,Acute suppurative arthritis due to bacteria,SNOMED,Condition,S,Not included - recommended via standard,683,2,683,2
4160643,Acute suppurative arthritis due to bacteria,SNOMED,Condition,S,Not included - descendant,683,2,683,2
4236035,Ossification of posterior longitudinal ligament,SNOMED,Condition,S,Not included - descendant,479,2,679,2
3015914,Rheumatoid arthritis nuclear Ab [Units/volume] in Serum,LOINC,Measurement,S,Not included - recommended via standard,663,3,663,3
4346972,Osteoarthritis of distal interphalangeal joint,SNOMED,Condition,S,Not included - recommended via standard,660,2,660,2
4035741,Ankylosing spondylitis with multisystem involvement,SNOMED,Condition,S,Not included - descendant,660,2,660,2
4346972,Osteoarthritis of distal interphalangeal joint,SNOMED,Condition,S,Not included - descendant,660,2,660,2
4245526,SAPHO syndrome,SNOMED,Condition,S,Not included - descendant,644,3,644,3
4150309,"Localized, secondary osteoarthritis of the pelvic region and thigh",SNOMED,Condition,S,Not included - recommended via standard,620,2,620,2
4150309,"Localized, secondary osteoarthritis of the pelvic region and thigh",SNOMED,Condition,S,Not included - descendant,620,2,620,2
2617599,Patients diagnosed with symptomatic osteoarthritis with documented annual assessment of function and pain,HCPCS,Observation,S,Not included - recommended via standard,600,6,600,6
46273507,Chronic tophaceous gout of shoulder due to renal impairment,SNOMED,Condition,S,Not included - descendant,600,6,600,6
37108603,Arthritis of right glenohumeral joint,SNOMED,Condition,S,Not included - descendant,489,1,589,1
37108597,Chondrocalcinosis of joint of right knee,SNOMED,Condition,S,Not included - descendant,575,1,575,1
4095202,Symmetrical arthritis,SNOMED,Condition,S,Not included - recommended via standard,558,2,558,2
4095202,Symmetrical arthritis,SNOMED,Condition,S,Not included - descendant,558,2,558,2
4253902,"Juvenile idiopathic arthritis, enthesitis related arthritis",SNOMED,Condition,S,Not included - descendant,524,2,524,2
4253902,"Juvenile idiopathic arthritis, enthesitis related arthritis",SNOMED,Condition,S,Not included - recommended via standard,524,2,524,2
45763784,Osteoarthritis of ankle secondary to trauma,SNOMED,Condition,S,Not included - recommended via standard,523,2,523,2
45763784,Osteoarthritis of ankle secondary to trauma,SNOMED,Condition,S,Not included - descendant,523,2,523,2
37108598,Chondrocalcinosis of joint of left knee,SNOMED,Condition,S,Not included - descendant,513,1,513,1
4047780,Post-streptococcal reactive arthritis,SNOMED,Condition,S,Not included - recommended via standard,510,2,510,2
4047780,Post-streptococcal reactive arthritis,SNOMED,Condition,S,Not included - descendant,510,2,510,2
4003507,Degenerative arthritis of temporomandibular joint,SNOMED,Condition,S,Not included - descendant,503,2,503,2
4003507,Degenerative arthritis of temporomandibular joint,SNOMED,Condition,S,Not included - recommended via standard,503,2,503,2
762267,Lateral epicondylitis of left humerus,SNOMED,Condition,S,Not included - descendant,487,2,487,2
4215655,Tibial plateau chondromalacia,SNOMED,Condition,S,Not included - descendant,482,3,482,3
37117138,Arthritis of bilateral first carpometacarpal joints,SNOMED,Condition,S,Not included - descendant,481,1,481,1
37109063,Arthritis of facet joint of lumbar spine,SNOMED,Condition,S,Not included - descendant,276,1,476,2
37108616,Bilateral arthritis of feet,SNOMED,Condition,S,Not included - descendant,172,1,472,1
4263646,Sarcoid arthritis,SNOMED,Condition,S,Not included - descendant,455,3,455,3
4002683,Acute calcific periarthritis,SNOMED,Condition,S,Not included - descendant,441,1,441,1
4157481,Fungal arthritis,SNOMED,Condition,S,Not included - descendant,435,4,435,4
4157481,Fungal arthritis,SNOMED,Condition,S,Not included - recommended via standard,435,4,435,4
4344030,Popliteal bursitis,SNOMED,Condition,S,Not included - descendant,435,2,435,2
4147654,Juvenile osteochondrosis of capitulum of humerus,SNOMED,Condition,S,Not included - descendant,425,4,425,4
36716986,Arthritis co-occurrent and due to Crohn's disease,SNOMED,Condition,S,Not included - descendant,422,2,422,2
42534871,Synovitis of right ankle joint,SNOMED,Condition,S,Not included - descendant,422,1,422,1
762329,Osteoarthritis of first carpometacarpal joint of left hand,SNOMED,Condition,S,Not included - descendant,100,1,419,2
762330,Osteoarthritis of first carpometacarpal joint of right hand,SNOMED,Condition,S,Not included - descendant,100,1,419,2
37108771,Bilateral patellofemoral joint osteoarthritis,SNOMED,Condition,S,Not included - descendant,417,1,417,1
4173925,Post-infective polyarthritis,SNOMED,Condition,S,Not included - descendant,414,2,414,2
45765981,Osteoarthritis of midfoot secondary to inflammatory arthritis,SNOMED,Condition,S,Not included - descendant,413,1,413,1
40483789,Inflammation of pubic symphysis,SNOMED,Condition,S,Not included - descendant,412,3,412,3
46273653,Chronic gout of ankle and/or foot without tophus caused by drug,SNOMED,Condition,S,Not included - descendant,406,2,406,2
4079734,Juvenile psoriatic arthritis with psoriasis,SNOMED,Condition,S,Not included - descendant,400,4,400,4
4079734,Juvenile psoriatic arthritis with psoriasis,SNOMED,Condition,S,Not included - recommended via standard,400,4,400,4
